chr,start,end,eut,aai,aft,
12,4450001,4500000,98.14,0,1.85,
12,4500001,4550000,89.16,10.83,0,
12,4550001,4600000,96.98,3.01,0,
12,4600001,4650000,100,0,0,
12,4650001,4700000,70.49,26.81,2.69,
12,4700001,4750000,59.44,40.55,0,
12,4750001,4800000,77.25,13.64,9.1,
12,4800001,4850000,95.2,4.79,0,
12,4850001,4900000,80.6,19.39,0,
12,4900001,4950000,96.98,0.37,2.63,
12,4950001,5000000,100,0,0,
12,5000001,5050000,94.08,5.91,0,
12,5050001,5100000,98.93,0,1.06,
12,5100001,5150000,51.86,0,48.13,
12,5150001,5200000,67.1,32.89,0,
12,5200001,5250000,48.1,21.35,30.53,
12,5250001,5300000,67.05,4.01,28.92,
12,5300001,5350000,100,0,0,
12,5350001,5400000,91.9,6.86,1.22,
12,5400001,5450000,47.34,1.87,50.78,
12,5450001,5500000,98.59,1.4,0,
12,5500001,5550000,99.69,0,0.3,
12,5550001,5600000,83.92,0,16.07,
12,5600001,5650000,96.29,0,3.7,
12,5650001,5700000,99.75,0,0.24,
12,5700001,5750000,98.14,0,1.85,
12,5750001,5800000,100,0,0,
12,5800001,5850000,82.91,17.08,0,
12,5850001,5900000,87.9,8.21,3.88,
12,5900001,5950000,80.59,16.58,2.82,
12,5950001,6000000,99.91,0,0.08,
12,6000001,6050000,74.29,0,25.7,
12,6050001,6100000,100,0,0,
12,6100001,6150000,84.04,0,15.95,
12,6150001,6200000,84.1,0,15.89,
12,6200001,6250000,70.77,1.44,27.77,
12,6250001,6300000,45.18,0,54.81,
12,6300001,6350000,94.44,0,5.55,
12,6350001,6400000,90.76,0,9.23,
12,6400001,6450000,89.25,0,10.74,
12,6450001,6500000,71.99,10.83,17.17,
12,6500001,6550000,97.4,2.59,0,
12,6550001,6600000,71.39,28.34,0.25,
12,6600001,6650000,91.63,8.36,0,
12,6650001,6700000,82.72,5.85,11.41,
12,6700001,6750000,82.97,17.02,0,
12,6750001,6800000,70.81,29.18,0,
12,6800001,6850000,85.43,14.56,0,
12,6850001,6900000,73.54,17.86,8.58,
12,6900001,6950000,89.68,2,8.31,
12,6950001,7000000,96.2,3.79,0,
12,7000001,7050000,99.33,0,0.66,
12,7050001,7100000,90.74,0,9.25,
12,7100001,7150000,97.67,0,2.32,
12,7150001,7200000,95.13,4.86,0,
12,7200001,7250000,92.83,0.71,6.45,
12,7250001,7300000,96.39,0,3.6,
12,7300001,7350000,93.61,2.77,3.6,
12,7350001,7400000,94.09,5.39,0.51,
12,7400001,7450000,89.32,8.82,1.85,
12,7450001,7500000,91.39,6.75,1.85,
12,7500001,7550000,94.44,3.7,1.85,
12,7550001,7600000,87.19,12.8,0,
12,7600001,7650000,78.88,15.52,5.59,
12,7650001,7700000,87.29,9.04,3.65,
12,7700001,7750000,86.96,6.33,6.7,
12,7750001,7800000,62.15,36.59,1.25,
12,7800001,7850000,49.76,47.15,3.07,
12,7850001,7900000,52.68,30.82,16.48,
12,7900001,7950000,99.14,0,0.85,
12,7950001,8000000,100,0,0,
12,8000001,8050000,100,0,0,
12,8050001,8100000,85.8,11.87,2.31,
12,8100001,8150000,97.22,0,2.77,
12,8150001,8200000,95.64,0.41,3.93,
12,8200001,8250000,94.44,0,5.55,
12,8250001,8300000,81.39,13.41,5.19,
12,8300001,8350000,69.83,28.31,1.85,
12,8350001,8400000,80.59,19.4,0,
12,8400001,8450000,94.88,3.09,2.01,
12,8450001,8500000,99,0.01,0.97,
12,8500001,8550000,98.14,1.85,0,
12,8550001,8600000,98.14,0,1.85,
12,8600001,8650000,98.14,0.59,1.26,
12,8650001,8700000,66.23,29.92,3.84,
12,8700001,8750000,99.05,0,0.94,
12,8750001,8800000,93.19,0.41,6.38,
12,8800001,8850000,83.9,1.8,14.28,
12,8850001,8900000,96.22,2.61,1.15,
12,8900001,8950000,97.91,0.52,1.56,
12,8950001,9000000,99.37,0.62,0,
12,9000001,9050000,95.05,0,4.94,
12,9050001,9100000,90.86,0,9.13,
12,9100001,9150000,94.27,0.16,5.55,
12,9150001,9200000,85.31,0,14.68,
12,9200001,9250000,46.66,32.96,20.37,
12,9250001,9300000,59.74,1.92,38.32,
12,9300001,9350000,50.97,2.19,46.82,
12,9350001,9400000,61.11,3.7,35.18,
12,9400001,9450000,87.03,0,12.96,
12,9450001,9500000,83.78,16.21,0,
12,9500001,9550000,88.86,9.62,1.51,
12,9550001,9600000,98.14,0,1.85,
12,9600001,9650000,92.6,1.76,5.63,
12,9650001,9700000,96.29,2.7,0.99,
12,9700001,9750000,86.25,0,13.74,
12,9750001,9800000,97.23,0.32,2.43,
12,9800001,9850000,95.75,0,4.24,
12,9850001,9900000,96.08,3.01,0.89,
12,9900001,9950000,78.55,0.2,21.23,
12,9950001,10000000,96.68,0.31,3,
12,10000001,10050000,82.27,0,17.72,
12,10050001,10100000,75.66,9.68,14.64,
12,10100001,10150000,71.76,25.27,2.96,
12,10150001,10200000,51.12,9.72,39.14,
12,10200001,10250000,46.77,2.77,50.44,
12,10250001,10300000,64.74,5.26,29.98,
12,10300001,10350000,97.64,0.17,2.17,
12,10350001,10400000,92.59,0,7.4,
12,10400001,10450000,94.65,0,5.34,
12,10450001,10500000,80.07,0,19.92,
12,10500001,10550000,85.74,7.95,6.29,
12,10550001,10600000,66.67,6.21,27.1,
12,10600001,10650000,97.21,0.33,2.44,
12,10650001,10700000,83.6,2.24,14.14,
12,10700001,10750000,93.21,2.66,4.12,
12,10750001,10800000,85.43,10.86,3.7,
12,10800001,10850000,99.73,0.26,0,
12,10850001,10900000,100,0,0,
12,10900001,10950000,49.77,48.37,1.85,
12,10950001,11000000,84.06,14.07,1.85,
12,11000001,11050000,74.44,19.17,6.37,
12,11050001,11100000,89.01,9.13,1.85,
12,11100001,11150000,83.33,14.81,1.85,
12,11150001,11200000,88.88,0,11.11,
12,11200001,11250000,78.32,5.55,16.12,
12,11250001,11300000,83.93,1.85,14.21,
12,11300001,11350000,72.25,27.28,0.45,
12,11350001,11400000,95.27,1.53,3.18,
12,11400001,11450000,74.21,3.19,22.59,
12,11450001,11500000,79.62,3.7,16.66,
12,11500001,11550000,96.29,0,3.7,
12,11550001,11600000,72.81,11.6,15.57,
12,11600001,11650000,89.85,1.09,9.05,
12,11650001,11700000,74.09,24.43,1.46,
12,11700001,11750000,58.26,26.19,15.53,
12,11750001,11800000,90.74,0,9.25,
12,11800001,11850000,98.14,0,1.85,
12,11850001,11900000,78.6,12.85,8.54,
12,11900001,11950000,96.29,0,3.7,
12,11950001,12000000,96.29,0,3.7,
12,12000001,12050000,94.44,3.44,2.11,
12,12050001,12100000,96.29,0,3.7,
12,12100001,12150000,95.84,0.5,3.64,
12,12150001,12200000,61.02,2.47,36.5,
12,12200001,12250000,85.09,0,14.9,
12,12250001,12300000,88.1,0,11.89,
12,12300001,12350000,95.2,0,4.79,
12,12350001,12400000,68.3,0,31.69,
12,12400001,12450000,35.27,9.25,55.46,
12,12450001,12500000,76.84,5.89,17.25,
12,12500001,12550000,37.62,1.29,61.08,
12,12550001,12600000,98.76,0,1.23,
12,12600001,12650000,84.25,9.13,6.61,
12,12650001,12700000,81.77,5.5,12.72,
12,12700001,12750000,66.68,0,33.31,
12,12750001,12800000,94.16,5.54,0.29,
12,12800001,12850000,98.31,1.68,0,
12,12850001,12900000,100,0,0,
12,12900001,12950000,100,0,0,
12,12950001,13000000,78.85,1.53,19.61,
12,13000001,13050000,89.82,1.79,8.38,
12,13050001,13100000,79.01,0,20.98,
12,13100001,13150000,85.17,5.28,9.53,
12,13150001,13200000,94.44,0,5.55,
12,13200001,13250000,98.14,0,1.85,
12,13250001,13300000,98.14,0,1.85,
12,13300001,13350000,73.19,10.85,15.94,
12,13350001,13400000,86.99,7.78,5.21,
12,13400001,13450000,96.63,1.55,1.8,
12,13450001,13500000,72.94,8.44,18.6,
12,13500001,13550000,81.23,18.76,0,
12,13550001,13600000,91.78,0.22,7.99,
12,13600001,13650000,90.3,0,9.69,
12,13650001,13700000,89.79,0,10.2,
12,13700001,13750000,91.09,0,8.9,
12,13750001,13800000,82.43,0.65,16.91,
12,13800001,13850000,82.26,10.45,7.28,
12,13850001,13900000,83.85,16.14,0,
12,13900001,13950000,98.14,0.09,1.75,
12,13950001,14000000,91.21,1.85,6.93,
12,14000001,14050000,49.39,34.21,16.38,
12,14050001,14100000,58.25,28.63,13.1,
12,14100001,14150000,92.81,0,7.18,
12,14150001,14200000,86.5,8.4,5.09,
12,14200001,14250000,94.44,0,5.55,
12,14250001,14300000,94.44,0,5.55,
12,14300001,14350000,96.29,0,3.7,
12,14350001,14400000,92.75,0,7.24,
12,14400001,14450000,88.68,7.66,3.64,
12,14450001,14500000,95.84,0,4.15,
12,14500001,14550000,94.44,0,5.55,
12,14550001,14600000,82.49,1.43,16.06,
12,14600001,14650000,91.61,0,8.38,
12,14650001,14700000,74.07,11.19,14.73,
12,14700001,14750000,98.14,0,1.85,
12,14750001,14800000,89.1,0,10.89,
12,14800001,14850000,83.04,0,16.95,
12,14850001,14900000,100,0,0,
12,14900001,14950000,99.8,0.19,0,
12,14950001,15000000,96.55,0.81,2.63,
12,15000001,15050000,94.44,1.85,3.7,
12,15050001,15100000,98.61,0,1.38,
12,15100001,15150000,85.46,0,14.53,
12,15150001,15200000,99.73,0,0.26,
12,15200001,15250000,96.47,0.7,2.81,
12,15250001,15300000,100,0,0,
12,15300001,15350000,98.14,0,1.85,
12,15350001,15400000,100,0,0,
12,15400001,15450000,97.99,0.15,1.85,
12,15450001,15500000,98.14,0,1.85,
12,15500001,15550000,87.52,1.5,10.96,
12,15550001,15600000,84.95,0,15.04,
12,15600001,15650000,79.62,11.11,9.25,
12,15650001,15700000,90.74,0,9.25,
12,15700001,15750000,90.74,0,9.25,
12,15750001,15800000,92.28,2.92,4.78,
12,15800001,15850000,92.76,2.35,4.88,
12,15850001,15900000,93.19,1.34,5.45,
12,15900001,15950000,90.35,9.64,0,
12,15950001,16000000,100,0,0,
12,16000001,16050000,92.22,0,7.77,
12,16050001,16100000,79.62,0,20.37,
12,16100001,16150000,79.62,0,20.37,
12,16150001,16200000,93.22,0,6.77,
12,16200001,16250000,99.54,0,0.45,
12,16250001,16300000,90.95,0,9.04,
12,16300001,16350000,89.74,0,10.25,
12,16350001,16400000,88.88,0,11.11,
12,16400001,16450000,88.88,0,11.11,
12,16450001,16500000,77.92,6.92,15.14,
12,16500001,16550000,74.26,12.46,13.27,
12,16550001,16600000,60.21,16.24,23.54,
12,16600001,16650000,74.97,0.33,24.68,
12,16650001,16700000,77.77,0,22.22,
12,16700001,16750000,77.77,0,22.22,
12,16750001,16800000,77.58,3.33,19.08,
12,16800001,16850000,88.96,1.42,9.61,
12,16850001,16900000,100,0,0,
12,16900001,16950000,74.07,25.92,0,
12,16950001,17000000,79.62,0,20.37,
12,17000001,17050000,77.94,0.46,21.58,
12,17050001,17100000,74.07,7.4,18.51,
12,17100001,17150000,71.86,6.05,22.07,
12,17150001,17200000,60.22,0,39.77,
12,17200001,17250000,81.48,0,18.51,
12,17250001,17300000,86.91,0,13.08,
12,17300001,17350000,98.3,1.69,0,
12,17350001,17400000,100,0,0,
12,17400001,17450000,79.75,11.91,8.32,
12,17450001,17500000,51.89,0,48.1,
12,17500001,17550000,94.96,3.18,1.85,
12,17550001,17600000,98.14,0,1.85,
12,17600001,17650000,100,0,0,
12,17650001,17700000,99.84,0,0.15,
12,17700001,17750000,98.42,0,1.57,
12,17750001,17800000,94.42,5.01,0.56,
12,17800001,17850000,97.12,1.94,0.92,
12,17850001,17900000,85.35,6.31,8.33,
12,17900001,17950000,94.5,4.9,0.59,
12,17950001,18000000,94.25,1.85,3.89,
12,18000001,18050000,89.67,5.02,5.3,
12,18050001,18100000,100,0,0,
12,18100001,18150000,100,0,0,
12,18150001,18200000,91.77,8.22,0,
12,18200001,18250000,90.14,0,9.85,
12,18250001,18300000,47.59,0,52.4,
12,18300001,18350000,90.74,0.55,8.69,
12,18350001,18400000,66.66,9.25,24.07,
12,18400001,18450000,58.89,19.92,21.17,
12,18450001,18500000,84.18,0.56,15.25,
12,18500001,18550000,80.24,19.73,0.02,
12,18550001,18600000,91.56,8.43,0,
12,18600001,18650000,80.43,1.85,17.71,
12,18650001,18700000,72.64,8.92,18.43,
12,18700001,18750000,38.42,0,61.57,
12,18750001,18800000,49.81,0,50.18,
12,18800001,18850000,36.69,0.28,63.01,
12,18850001,18900000,67.52,0.19,32.27,
12,18900001,18950000,88.2,6.87,4.91,
12,18950001,19000000,89.69,0,10.3,
12,19000001,19050000,56.49,28.01,15.48,
12,19050001,19100000,75.53,6.34,18.12,
12,19100001,19150000,84.3,0,15.69,
12,19150001,19200000,98.34,1.65,0,
12,19200001,19250000,100,0,0,
12,19250001,19300000,100,0,0,
12,19300001,19350000,100,0,0,
12,19350001,19400000,100,0,0,
12,19400001,19450000,77.99,9.52,12.47,
12,19450001,19500000,100,0,0,
12,19500001,19550000,98.14,0,1.85,
12,19550001,19600000,98.14,0,1.85,
12,19600001,19650000,100,0,0,
12,19650001,19700000,100,0,0,
12,19700001,19750000,50.22,0,49.77,
12,19750001,19800000,68.8,0.18,31.01,
12,19800001,19850000,53.7,0,46.29,
12,19850001,19900000,53.07,6,40.91,
12,19900001,19950000,77.17,20.09,2.73,
12,19950001,20000000,61.49,37.39,1.1,
12,20000001,20050000,28.27,62.46,9.25,
12,20050001,20100000,44.42,11.61,43.95,
12,20100001,20150000,75.87,0,24.12,
12,20150001,20200000,92.29,2.56,5.14,
12,20200001,20250000,100,0,0,
12,20250001,20300000,100,0,0,
12,20300001,20350000,100,0,0,
12,20350001,20400000,100,0,0,
12,20400001,20450000,95.86,3.92,0.2,
12,20450001,20500000,55.46,28.53,15.99,
12,20500001,20550000,94.14,5.02,0.83,
12,20550001,20600000,95.07,0,4.92,
12,20600001,20650000,100,0,0,
12,20650001,20700000,100,0,0,
12,20700001,20750000,93.33,6.66,0,
12,20750001,20800000,97.02,2.97,0,
12,20800001,20850000,98.14,0,1.85,
12,20850001,20900000,98.14,0,1.85,
12,20900001,20950000,98.14,0,1.85,
12,20950001,21000000,96.93,0,3.06,
12,21000001,21050000,94.44,0,5.55,
12,21050001,21100000,64.35,0,35.64,
12,21100001,21150000,71.13,0,28.86,
12,21150001,21200000,86.57,1.39,12.03,
12,21200001,21250000,70.37,0,29.62,
12,21250001,21300000,65.35,0.03,34.61,
12,21300001,21350000,81.6,0.5,17.88,
12,21350001,21400000,99.61,0,0.38,
12,21400001,21450000,96.67,1.46,1.85,
12,21450001,21500000,100,0,0,
12,21500001,21550000,92.06,1.85,6.07,
12,21550001,21600000,59.25,40.74,0,
12,21600001,21650000,69.35,27.35,3.29,
12,21650001,21700000,100,0,0,
12,21700001,21750000,79.62,1.85,18.51,
12,21750001,21800000,83.96,0.9,15.13,
12,21800001,21850000,94.44,5.55,0,
12,21850001,21900000,100,0,0,
12,21900001,21950000,100,0,0,
12,21950001,22000000,100,0,0,
12,22000001,22050000,37.03,14.81,48.14,
12,22050001,22100000,98.14,1.85,0,
12,22100001,22150000,91.52,1.06,7.4,
12,22150001,22200000,90.45,4.6,4.93,
12,22200001,22250000,90.84,8.11,1.03,
12,22250001,22300000,94.45,1.54,3.99,
12,22300001,22350000,97.46,0,2.53,
12,22350001,22400000,98.14,0,1.85,
12,22400001,22450000,70.61,10.98,18.39,
12,22450001,22500000,39.11,32.86,28.02,
12,22500001,22550000,94.44,0.22,5.33,
12,22550001,22600000,97.68,1.18,1.13,
12,22600001,22650000,98.12,0,1.87,
12,22650001,22700000,96.13,0,3.86,
12,22700001,22750000,100,0,0,
12,22750001,22800000,100,0,0,
12,22800001,22850000,87.51,0.4,12.07,
12,22850001,22900000,75.62,23.04,1.33,
12,22900001,22950000,89.27,0,10.72,
12,22950001,23000000,79.62,2.68,17.68,
12,23000001,23050000,99.17,0,0.82,
12,23050001,23100000,73.21,26.78,0,
12,23100001,23150000,73.31,4.46,22.22,
12,23150001,23200000,85.44,14.55,0,
12,23200001,23250000,100,0,0,
12,23250001,23300000,100,0,0,
12,23300001,23350000,81.04,4.34,14.61,
12,23350001,23400000,77.42,2.7,19.87,
12,23400001,23450000,72.75,1.67,25.57,
12,23450001,23500000,87.03,12.96,0,
12,23500001,23550000,98.43,1.56,0,
12,23550001,23600000,77.4,0.77,21.81,
12,23600001,23650000,89.86,0,10.13,
12,23650001,23700000,93.34,4.8,1.85,
12,23700001,23750000,75.92,19.22,4.85,
12,23750001,23800000,92.59,5.55,1.85,
12,23800001,23850000,99.76,0,0.23,
12,23850001,23900000,100,0,0,
12,23900001,23950000,100,0,0,
12,23950001,24000000,87.07,0.13,12.78,
12,24000001,24050000,100,0,0,
12,24050001,24100000,66.12,0,33.87,
12,24100001,24150000,72.88,0,27.11,
12,24150001,24200000,63.9,5.76,30.32,
12,24200001,24250000,77.92,0,22.07,
12,24250001,24300000,98.91,1.08,0,
12,24300001,24350000,43.78,2.21,53.99,
12,24350001,24400000,99.18,0,0.81,
12,24400001,24450000,61.36,0,38.63,
12,24450001,24500000,63.36,0.05,36.58,
12,24500001,24550000,71.44,0,28.55,
12,24550001,24600000,96.4,0,3.59,
12,24600001,24650000,96.13,0,3.86,
12,24650001,24700000,98.22,0,1.77,
12,24700001,24750000,100,0,0,
12,24750001,24800000,95.67,0,4.32,
12,24800001,24850000,100,0,0,
12,24850001,24900000,100,0,0,
12,24900001,24950000,98.14,0,1.85,
12,24950001,25000000,100,0,0,
12,25000001,25050000,100,0,0,
12,25050001,25100000,98.14,0,1.85,
12,25100001,25150000,100,0,0,
12,25150001,25200000,92.47,0,7.52,
12,25200001,25250000,100,0,0,
12,25250001,25300000,99.43,0,0.56,
12,25300001,25350000,95.86,0,4.13,
12,25350001,25400000,94.42,0,5.57,
12,25400001,25450000,99.66,0,0.33,
12,25450001,25500000,91.51,8.48,0,
12,25500001,25550000,93.69,0,6.3,
12,25550001,25600000,81.48,0,18.51,
12,25600001,25650000,81.48,0,18.51,
12,25650001,25700000,96.52,0,3.47,
12,25700001,25750000,100,0,0,
12,25750001,25800000,100,0,0,
12,25800001,25850000,98.14,0,1.85,
12,25850001,25900000,94.5,0,5.49,
12,25900001,25950000,84.39,0,15.6,
12,25950001,26000000,97.64,2.35,0,
12,26000001,26050000,98.14,0,1.85,
12,26050001,26100000,100,0,0,
12,26100001,26150000,98.14,0,1.85,
12,26150001,26200000,100,0,0,
12,26200001,26250000,90.74,0,9.25,
12,26250001,26300000,79.75,0,20.24,
12,26300001,26350000,100,0,0,
12,26350001,26400000,77.77,0,22.22,
12,26400001,26450000,100,0,0,
12,26450001,26500000,100,0,0,
12,26500001,26550000,85.18,0,14.81,
12,26550001,26600000,100,0,0,
12,26600001,26650000,77.77,0,22.22,
12,26650001,26700000,77.77,0,22.22,
12,26700001,26750000,77.77,0,22.22,
12,26750001,26800000,78.4,0.22,21.37,
12,26800001,26850000,98.14,1.85,0,
12,26850001,26900000,98.14,0,1.85,
12,26900001,26950000,96.92,0,3.07,
12,26950001,27000000,86.15,11.99,1.85,
12,27000001,27050000,87.91,0.55,11.53,
12,27050001,27100000,92.27,6.15,1.56,
12,27100001,27150000,74.83,0,25.16,
12,27150001,27200000,65.51,7.95,26.53,
12,27200001,27250000,84.63,0,15.36,
12,27250001,27300000,86.38,0,13.61,
12,27300001,27350000,94.44,0,5.55,
12,27350001,27400000,53.7,0,46.29,
12,27400001,27450000,74.13,1.85,24,
12,27450001,27500000,54.95,20.96,24.07,
12,27500001,27550000,64.14,0,35.85,
12,27550001,27600000,68.51,0,31.48,
12,27600001,27650000,58.78,0,41.21,
12,27650001,27700000,76.79,0.59,22.6,
12,27700001,27750000,62.68,16.94,20.37,
12,27750001,27800000,74.86,0,25.13,
12,27800001,27850000,69.95,0,30.04,
12,27850001,27900000,96.92,0,3.07,
12,27900001,27950000,100,0,0,
12,27950001,28000000,93.72,0,6.27,
12,28000001,28050000,92.59,3.28,4.11,
12,28050001,28100000,97.1,0,2.89,
12,28100001,28150000,100,0,0,
12,28150001,28200000,100,0,0,
12,28200001,28250000,100,0,0,
12,28250001,28300000,100,0,0,
12,28300001,28350000,100,0,0,
12,28350001,28400000,100,0,0,
12,28400001,28450000,100,0,0,
12,28450001,28500000,100,0,0,
12,28500001,28550000,100,0,0,
12,28550001,28600000,100,0,0,
12,28600001,28650000,94.74,0,5.25,
12,28650001,28700000,100,0,0,
12,28700001,28750000,100,0,0,
12,28750001,28800000,98.14,0,1.85,
12,28800001,28850000,100,0,0,
12,28850001,28900000,96.29,0,3.7,
12,28900001,28950000,95.62,0,4.37,
12,28950001,29000000,100,0,0,
12,29000001,29050000,98.86,0,1.13,
12,29050001,29100000,100,0,0,
12,29100001,29150000,100,0,0,
12,29150001,29200000,87.04,0,12.95,
12,29200001,29250000,90.74,0,9.25,
12,29250001,29300000,90.74,0,9.25,
12,29300001,29350000,100,0,0,
12,29350001,29400000,100,0,0,
12,29400001,29450000,98.14,0,1.85,
12,29450001,29500000,95.49,0,4.5,
12,29500001,29550000,100,0,0,
12,29550001,29600000,100,0,0,
12,29600001,29650000,100,0,0,
12,29650001,29700000,100,0,0,
12,29700001,29750000,52.84,0,47.15,
12,29750001,29800000,54.83,22.57,22.58,
12,29800001,29850000,57.98,3.08,38.92,
12,29850001,29900000,77.65,1.15,21.18,
12,29900001,29950000,58.02,2.72,39.24,
12,29950001,30000000,17.76,45.2,37.03,
12,30000001,30050000,28.37,40.74,30.88,
12,30050001,30100000,43.69,48.62,7.67,
12,30100001,30150000,36.11,45.68,18.2,
12,30150001,30200000,48.14,42.59,9.25,
12,30200001,30250000,41.14,42.59,16.26,
12,30250001,30300000,40.74,10.23,49.02,
12,30300001,30350000,63.05,3.23,33.71,
12,30350001,30400000,88.38,0.28,11.32,
12,30400001,30450000,89.09,0.05,10.84,
12,30450001,30500000,85.46,0,14.53,
12,30500001,30550000,92.02,0,7.97,
12,30550001,30600000,80.41,0,19.58,
12,30600001,30650000,92.59,0,7.4,
12,30650001,30700000,79.5,0.12,20.37,
12,30700001,30750000,100,0,0,
12,30750001,30800000,100,0,0,
12,30800001,30850000,100,0,0,
12,30850001,30900000,98.87,0.78,0.33,
12,30900001,30950000,99.06,0.93,0,
12,30950001,31000000,100,0,0,
12,31000001,31050000,99.84,0.11,0.03,
12,31050001,31100000,82.26,0.38,17.34,
12,31100001,31150000,85.13,0.46,14.39,
12,31150001,31200000,87.01,0,12.98,
12,31200001,31250000,92.59,0,7.4,
12,31250001,31300000,96.29,0,3.7,
12,31300001,31350000,96.29,0,3.7,
12,31350001,31400000,95.96,3.7,0.33,
12,31400001,31450000,87.56,1.04,11.38,
12,31450001,31500000,87.03,0,12.96,
12,31500001,31550000,85.18,0,14.81,
12,31550001,31600000,87.78,0.29,11.92,
12,31600001,31650000,90.77,0,9.22,
12,31650001,31700000,90.04,0,9.95,
12,31700001,31750000,93.89,0,6.1,
12,31750001,31800000,93.42,0,6.57,
12,31800001,31850000,88.94,0,11.05,
12,31850001,31900000,94.44,0,5.55,
12,31900001,31950000,94.44,0,5.55,
12,31950001,32000000,93.4,0,6.59,
12,32000001,32050000,92.59,0,7.4,
12,32050001,32100000,96.29,0,3.7,
12,32100001,32150000,99.07,0.92,0,
12,32150001,32200000,91.14,0,8.85,
12,32200001,32250000,93.33,0,6.66,
12,32250001,32300000,96.29,0,3.7,
12,32300001,32350000,96.29,0,3.7,
12,32350001,32400000,90.74,0,9.25,
12,32400001,32450000,93.72,0,6.27,
12,32450001,32500000,90.74,0,9.25,
12,32500001,32550000,82.75,5.55,11.69,
12,32550001,32600000,83.45,0,16.54,
12,32600001,32650000,94.62,0,5.37,
12,32650001,32700000,98.84,0,1.15,
12,32700001,32750000,98.14,0,1.85,
12,32750001,32800000,100,0,0,
12,32800001,32850000,86.01,1.35,12.63,
12,32850001,32900000,95.3,0.62,4.06,
12,32900001,32950000,88.88,0,11.11,
12,32950001,33000000,84.22,0,15.77,
