Gene	Ancestry	Variant rank	GeneId	TranscriptId	BioType	AFI	Afrikaner	Ankole	Bonsmara	Egyptian_cattle_Lower	Egyptian_cattle_Middle	Egyptian_cattle_Upper	Karamojong	Nganda	Nguni	Nkedi	Ntuuku	Tuli	Retention breed count
ENSBTAG00000005997	aai	low	ENSBTAG00000005997	ENSBTAT00000020806	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000006060	aai	low	ENSBTAG00000006060	ENSBTAT00000001262	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSBTAG00000006078	aai	low	ENSBTAG00000006078	ENSBTAT00000007987	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
ENSBTAG00000007333	aai	low	ENSBTAG00000007333	ENSBTAT00000009644	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000008328	aai	low	ENSBTAG00000008328	ENSBTAT00000010967	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000011402	aai	low	ENSBTAG00000011402	ENSBTAT00000015155	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000011638	aai	low	ENSBTAG00000011638	ENSBTAT00000015456	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSBTAG00000013059	aai	low	ENSBTAG00000013059	ENSBTAT00000017360	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000013321	aai	low	ENSBTAG00000013321	ENSBTAT00000017716	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSBTAG00000013979	aai	low	ENSBTAG00000013979	ENSBTAT00000018579	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000014133	aai	low	ENSBTAG00000014133	ENSBTAT00000018785	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000014513	aai	low	ENSBTAG00000014513	ENSBTAT00000019292	pseudogene	0	1	0	0	0	0	0	0	0	1	0	0	1	3
ENSBTAG00000015439	aai	low	ENSBTAG00000015439	ENSBTAT00000063152	protein_coding	1	0	0	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000016748	aai	low	ENSBTAG00000016748	ENSBTAT00000022731	protein_coding	0	0	1	0	1	0	0	0	1	0	1	1	0	5
ENSBTAG00000016928	aai	low	ENSBTAG00000016928	ENSBTAT00000032906	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000017204	aai	low	ENSBTAG00000017204	ENSBTAT00000022103	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000019340	aai	low	ENSBTAG00000019340	ENSBTAT00000025758	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000019479	aai	low	ENSBTAG00000019479	ENSBTAT00000025946	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000020532	aai	low	ENSBTAG00000020532	ENSBTAT00000027356	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000020794	aai	low	ENSBTAG00000020794	ENSBTAT00000034457	pseudogene	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000022715	aai	low	ENSBTAG00000022715	ENSBTAT00000015890	pseudogene	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000023247	aai	low	ENSBTAG00000023247	ENSBTAT00000053130	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000024233	aai	low	ENSBTAG00000024233	ENSBTAT00000033457	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000024960	aai	low	ENSBTAG00000024960	ENSBTAT00000082971	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000025126	aai	low	ENSBTAG00000025126	ENSBTAT00000035149	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	3
ENSBTAG00000025398	aai	low	ENSBTAG00000025398	ENSBTAT00000080198	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000027245	aai	low	ENSBTAG00000027245	ENSBTAT00000039058	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000027715	aai	low	ENSBTAG00000027715	ENSBTAT00000039939	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000027899	aai	low	ENSBTAG00000027899	ENSBTAT00000040243	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000030474	aai	low	ENSBTAG00000030474	ENSBTAT00000009668	protein_coding	1	0	0	0	0	0	0	1	0	0	1	0	0	3
ENSBTAG00000031464	aai	low	ENSBTAG00000031464	ENSBTAT00000044586	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000031825	aai	low	ENSBTAG00000031825	ENSBTAT00000045135	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000031828	aai	low	ENSBTAG00000031828	ENSBTAT00000045140	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000032442	aai	low	ENSBTAG00000032442	ENSBTAT00000046013	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000033166	aai	low	ENSBTAG00000033166	ENSBTAT00000001891	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000037932	aai	low	ENSBTAG00000037932	ENSBTAT00000055472	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000039346	aai	low	ENSBTAG00000039346	ENSBTAT00000022269	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000039755	aai	low	ENSBTAG00000039755	ENSBTAT00000054929	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000039834	aai	low	ENSBTAG00000039834	ENSBTAT00000057263	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000039986	aai	low	ENSBTAG00000039986	ENSBTAT00000056094	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000045514	aai	low	ENSBTAG00000045514	ENSBTAT00000065803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000045659	aai	low	ENSBTAG00000045659	ENSBTAT00000065589	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000046100	aai	low	ENSBTAG00000046100	ENSBTAT00000064497	pseudogene	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSBTAG00000046260	aai	low	ENSBTAG00000046260	ENSBTAT00000064125	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
ENSBTAG00000046928	aai	low	ENSBTAG00000046928	ENSBTAT00000064565	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000047185	aai	low	ENSBTAG00000047185	ENSBTAT00000065094	IG_V_gene	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000048228	aai	low	ENSBTAG00000048228	ENSBTAT00000066135	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSBTAG00000048424	aai	low	ENSBTAG00000048424	ENSBTAT00000084646	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSBTAG00000048489	aai	low	ENSBTAG00000048489	ENSBTAT00000070233		0	1	0	0	0	0	0	0	0	1	0	0	0	2
ENSBTAG00000048510	aai	low	ENSBTAG00000048510	ENSBTAT00000075456	protein_coding	1	0	0	0	0	0	0	1	1	0	1	1	0	5
ENSBTAG00000048524	aai	low	ENSBTAG00000048524	ENSBTAT00000074320	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
ENSBTAG00000048577	aai	low	ENSBTAG00000048577	ENSBTAT00000074329		0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000048645	aai	low	ENSBTAG00000048645	ENSBTAT00000081009	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000048741	aai	low	ENSBTAG00000048741	ENSBTAT00000067170		0	0	1	0	0	0	0	0	1	0	0	1	0	3
ENSBTAG00000048813	aai	low	ENSBTAG00000048813	ENSBTAT00000084442	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSBTAG00000049200	aai	low	ENSBTAG00000049200	ENSBTAT00000077690	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000049316	aai	low	ENSBTAG00000049316	ENSBTAT00000085238	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000049329	aai	low	ENSBTAG00000049329	ENSBTAT00000028607	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000049493	aai	low	ENSBTAG00000049493	ENSBTAT00000009669	protein_coding	1	0	0	0	0	0	0	1	1	0	1	0	0	4
ENSBTAG00000049727	aai	low	ENSBTAG00000049727	ENSBTAT00000037575	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000049777	aai	low	ENSBTAG00000049777	ENSBTAT00000085503	protein_coding	0	0	0	0	0	0	0	0	1	0	1	0	0	2
ENSBTAG00000049964	aai	low	ENSBTAG00000049964	ENSBTAT00000080117	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000049967	aai	low	ENSBTAG00000049967	ENSBTAT00000055528	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000050050	aai	low	ENSBTAG00000050050	ENSBTAT00000045473	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050057	aai	low	ENSBTAG00000050057	ENSBTAT00000069649		1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050118	aai	low	ENSBTAG00000050118	ENSBTAT00000067813		1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050176	aai	low	ENSBTAG00000050176	ENSBTAT00000087219	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000050318	aai	low	ENSBTAG00000050318	ENSBTAT00000075222	protein_coding	0	0	0	0	0	0	0	1	0	1	0	0	0	2
ENSBTAG00000050427	aai	low	ENSBTAG00000050427	ENSBTAT00000068563	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000050596	aai	low	ENSBTAG00000050596	ENSBTAT00000087410		0	1	0	0	0	0	0	0	0	1	0	0	0	2
ENSBTAG00000050618	aai	low	ENSBTAG00000050618	ENSBTAT00000083715	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000050786	aai	low	ENSBTAG00000050786	ENSBTAT00000004331	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSBTAG00000050840	aai	low	ENSBTAG00000050840	ENSBTAT00000022499	protein_coding	1	0	0	0	0	0	0	1	0	0	1	0	0	3
ENSBTAG00000051156	aai	low	ENSBTAG00000051156	ENSBTAT00000067369	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051189	aai	low	ENSBTAG00000051189	ENSBTAT00000074989	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000051260	aai	low	ENSBTAG00000051260	ENSBTAT00000069407	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	0	2
ENSBTAG00000051312	aai	low	ENSBTAG00000051312	ENSBTAT00000064481	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000051354	aai	low	ENSBTAG00000051354	ENSBTAT00000083003		0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSBTAG00000051497	aai	low	ENSBTAG00000051497	ENSBTAT00000076634		0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000051535	aai	low	ENSBTAG00000051535	ENSBTAT00000054833	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000051548	aai	low	ENSBTAG00000051548	ENSBTAT00000077306	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051665	aai	low	ENSBTAG00000051665	ENSBTAT00000073739	protein_coding	0	0	1	0	0	0	0	0	1	0	1	1	0	4
ENSBTAG00000051703	aai	low	ENSBTAG00000051703	ENSBTAT00000087125		1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000051962	aai	low	ENSBTAG00000051962	ENSBTAT00000080007	protein_coding	1	0	1	0	0	0	0	0	0	0	0	1	0	3
ENSBTAG00000052092	aai	low	ENSBTAG00000052092	ENSBTAT00000068651	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000052249	aai	low	ENSBTAG00000052249	ENSBTAT00000068078	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	2
ENSBTAG00000052342	aai	low	ENSBTAG00000052342	ENSBTAT00000084736	protein_coding	1	0	0	0	0	1	0	0	0	0	1	0	0	3
ENSBTAG00000052520	aai	low	ENSBTAG00000052520	ENSBTAT00000079070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052703	aai	low	ENSBTAG00000052703	ENSBTAT00000079921	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052784	aai	low	ENSBTAG00000052784	ENSBTAT00000077492		0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000052820	aai	low	ENSBTAG00000052820	ENSBTAT00000078612	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000052827	aai	low	ENSBTAG00000052827	ENSBTAT00000068033	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000052958	aai	low	ENSBTAG00000052958	ENSBTAT00000084090	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSBTAG00000053163	aai	low	ENSBTAG00000053163	ENSBTAT00000082093		0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSBTAG00000053176	aai	low	ENSBTAG00000053176	ENSBTAT00000068041	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000053201	aai	low	ENSBTAG00000053201	ENSBTAT00000071374	protein_coding	1	0	0	0	0	1	0	0	0	0	1	0	0	3
ENSBTAG00000053294	aai	low	ENSBTAG00000053294	ENSBTAT00000080586	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000053401	aai	low	ENSBTAG00000053401	ENSBTAT00000072944	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000053402	aai	low	ENSBTAG00000053402	ENSBTAT00000085401	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
ENSBTAG00000053419	aai	low	ENSBTAG00000053419	ENSBTAT00000069609	protein_coding	0	1	0	1	0	1	0	0	0	0	1	0	1	5
ENSBTAG00000053448	aai	low	ENSBTAG00000053448	ENSBTAT00000086431	protein_coding	0	0	1	0	1	0	0	0	1	0	1	1	0	5
ENSBTAG00000053457	aai	low	ENSBTAG00000053457	ENSBTAT00000070011		0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000053708	aai	low	ENSBTAG00000053708	ENSBTAT00000084461	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	1	3
ENSBTAG00000053777	aai	low	ENSBTAG00000053777	ENSBTAT00000072085	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSBTAG00000053953	aai	low	ENSBTAG00000053953	ENSBTAT00000075298	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000053969	aai	low	ENSBTAG00000053969	ENSBTAT00000079062	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
ENSBTAG00000054015	aai	low	ENSBTAG00000054015	ENSBTAT00000067026	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000054027	aai	low	ENSBTAG00000054027	ENSBTAT00000079694	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSBTAG00000054042	aai	low	ENSBTAG00000054042	ENSBTAT00000056754	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000054154	aai	low	ENSBTAG00000054154	ENSBTAT00000067082	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000054202	aai	low	ENSBTAG00000054202	ENSBTAT00000067184	pseudogene	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000054346	aai	low	ENSBTAG00000054346	ENSBTAT00000079747	protein_coding	1	0	0	0	0	0	0	1	0	0	1	1	0	4
ENSBTAG00000054447	aai	low	ENSBTAG00000054447	ENSBTAT00000074646	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSBTAG00000054463	aai	low	ENSBTAG00000054463	ENSBTAT00000030496	protein_coding	0	0	0	0	0	1	0	0	0	0	0	1	0	2
ENSBTAG00000054576	aai	low	ENSBTAG00000054576	ENSBTAT00000087240	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSBTAG00000054594	aai	low	ENSBTAG00000054594	ENSBTAT00000012873	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSBTAG00000054673	aai	low	ENSBTAG00000054673	ENSBTAT00000067313		0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000054778	aai	low	ENSBTAG00000054778	ENSBTAT00000066527	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000055030	aai	low	ENSBTAG00000055030	ENSBTAT00000080400	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSBTAG00000055079	aai	low	ENSBTAG00000055079	ENSBTAT00000070544		0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSBTAG00000055200	aai	low	ENSBTAG00000055200	ENSBTAT00000067388	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
EPB41	aai	low	ENSBTAG00000006667	ENSBTAT00000008760	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
EPB41L4A	aai	low	ENSBTAG00000014750	ENSBTAT00000082803	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EPHA8	aai	low	ENSBTAG00000020102	ENSBTAT00000037789	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EPHB2	aai	low	ENSBTAG00000045902	ENSBTAT00000026780	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
EPRS1	aai	low	ENSBTAG00000006898	ENSBTAT00000009064	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
EPS15	aai	low	ENSBTAG00000005542	ENSBTAT00000053382	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
EPS8L2	aai	low	ENSBTAG00000022147	ENSBTAT00000029874	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ERC2	aai	low	ENSBTAG00000010029	ENSBTAT00000013237	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ERH	aai	low	ENSBTAG00000017798	ENSBTAT00000023664	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ETV5	aai	low	ENSBTAG00000014915	ENSBTAT00000019858	protein_coding	0	1	0	1	1	1	0	0	0	1	0	0	1	6
EVL	aai	low	ENSBTAG00000009293	ENSBTAT00000067765	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
EYA3	aai	low	ENSBTAG00000043989	ENSBTAT00000061546	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
EYA4	aai	low	ENSBTAG00000021970	ENSBTAT00000029290	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
EZH1	aai	low	ENSBTAG00000021918	ENSBTAT00000029222	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
FABP1	aai	low	ENSBTAG00000018054	ENSBTAT00000024032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FAM118B	aai	low	ENSBTAG00000012169	ENSBTAT00000016141	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FAM124A	aai	low	ENSBTAG00000046408	ENSBTAT00000063043	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
FAM126A	aai	low	ENSBTAG00000004575	ENSBTAT00000006008	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM13A	aai	low	ENSBTAG00000011187	ENSBTAT00000014855	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
FAM162A	aai	low	ENSBTAG00000011140	ENSBTAT00000014796	protein_coding	0	0	1	0	0	0	0	0	0	0	1	1	0	3
FAM177B	aai	low	ENSBTAG00000049754	ENSBTAT00000077008	protein_coding	0	0	0	0	0	0	0	1	0	0	1	0	0	2
FAM187A	aai	low	ENSBTAG00000013532	ENSBTAT00000017992	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FAM214B	aai	low	ENSBTAG00000011394	ENSBTAT00000073509	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM76A	aai	low	ENSBTAG00000019614	ENSBTAT00000026131	protein_coding	0	0	1	0	0	0	0	1	0	1	0	1	0	4
FAR2	aai	low	ENSBTAG00000011095	ENSBTAT00000014725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FARP2	aai	low	ENSBTAG00000013110	ENSBTAT00000017429	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FASN	aai	low	ENSBTAG00000015980	ENSBTAT00000021260	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
FBH1	aai	low	ENSBTAG00000004147	ENSBTAT00000005426	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
FBN3	aai	low	ENSBTAG00000000595	ENSBTAT00000035613	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBXL21	aai	low	ENSBTAG00000025182	ENSBTAT00000003178	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FBXO34	aai	low	ENSBTAG00000020533	ENSBTAT00000027357	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
FBXO7	aai	low	ENSBTAG00000020634	ENSBTAT00000027498	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FBXW11	aai	low	ENSBTAG00000015376	ENSBTAT00000061118	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FCAMR	aai	low	ENSBTAG00000019799	ENSBTAT00000026382	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FCER1A	aai	low	ENSBTAG00000012887	ENSBTAT00000017127	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
FCHSD1	aai	low	ENSBTAG00000049248	ENSBTAT00000021194	protein_coding	0	0	0	0	1	0	0	1	0	0	1	0	0	3
FCMR	aai	low	ENSBTAG00000019796	ENSBTAT00000026376	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FERMT1	aai	low	ENSBTAG00000020465	ENSBTAT00000027271	protein_coding	0	0	1	0	0	0	0	1	0	0	1	1	0	4
FGF23	aai	low	ENSBTAG00000030343	ENSBTAT00000008940	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FGR	aai	low	ENSBTAG00000011784	ENSBTAT00000015646	protein_coding	0	0	1	0	0	0	0	1	0	1	0	1	0	4
FHIT	aai	low	ENSBTAG00000014418	ENSBTAT00000019177	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
FILIP1L	aai	low	ENSBTAG00000013664	ENSBTAT00000018161	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FN1	aai	low	ENSBTAG00000008300	ENSBTAT00000010922	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
FNDC3A	aai	low	ENSBTAG00000020681	ENSBTAT00000032568	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FNIP1	aai	low	ENSBTAG00000025443	ENSBTAT00000000917	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
FOCAD	aai	low	ENSBTAG00000038181	ENSBTAT00000061612	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
FOXI3	aai	low	ENSBTAG00000040093	ENSBTAT00000054707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FOXP1	aai	low	ENSBTAG00000016533	ENSBTAT00000077766	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
FREM2	aai	low	ENSBTAG00000017032	ENSBTAT00000022647	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FRMD4B	aai	low	ENSBTAG00000007624	ENSBTAT00000010028	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
FRYL	aai	low	ENSBTAG00000000137	ENSBTAT00000000158	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FRZB	aai	low	ENSBTAG00000010977	ENSBTAT00000014572	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
FSTL4	aai	low	ENSBTAG00000017105	ENSBTAT00000022743	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
FUT6	aai	low	ENSBTAG00000000414	ENSBTAT00000000529	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
GABBR1	aai	low	ENSBTAG00000017239	ENSBTAT00000022907	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GABRA4	aai	low	ENSBTAG00000016645	ENSBTAT00000022141	protein_coding	0	0	1	0	0	0	0	0	1	0	0	1	0	3
GABRP	aai	low	ENSBTAG00000002779	ENSBTAT00000003604	protein_coding	0	0	0	0	0	0	0	0	1	1	0	1	0	3
GAL3ST2	aai	low	ENSBTAG00000009093	ENSBTAT00000011986	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	0	2
GALK2	aai	low	ENSBTAG00000004011	ENSBTAT00000071449	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GALNT14	aai	low	ENSBTAG00000021735	ENSBTAT00000028978	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GAREM2	aai	low	ENSBTAG00000015037	ENSBTAT00000020013	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
GARS1	aai	low	ENSBTAG00000018972	ENSBTAT00000025254	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	1	3
GAS2L3	aai	low	ENSBTAG00000049308	ENSBTAT00000018363	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
GATD1	aai	low	ENSBTAG00000010348	ENSBTAT00000013662	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
GBF1	aai	low	ENSBTAG00000006014	ENSBTAT00000061619	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
GCH1	aai	low	ENSBTAG00000040151	ENSBTAT00000009020	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	0	2
GFAP	aai	low	ENSBTAG00000013534	ENSBTAT00000017997	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GFRA3	aai	low	ENSBTAG00000005288	ENSBTAT00000006958	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
GGCX	aai	low	ENSBTAG00000038477	ENSBTAT00000027811	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
GHDC	aai	low	ENSBTAG00000000666	ENSBTAT00000000876	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
